city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
金昌市,1,0,0,甘肃省,0.0,2020-01-29
天水市,1,0,0,甘肃省,0.0,2020-01-29
平凉市,1,0,0,甘肃省,0.0,2020-01-29
甘肃省,19,0,0,甘肃省,0.0,2020-01-28
兰州,11,0,0,甘肃省,0.0,2020-01-28
临夏,2,0,0,甘肃省,0.0,2020-01-28
白银,1,0,0,甘肃省,0.0,2020-01-28
定西,1,0,0,甘肃省,0.0,2020-01-28
张掖,1,0,0,甘肃省,0.0,2020-01-28
陇南,1,0,0,甘肃省,0.0,2020-01-28
金昌,1,0,0,甘肃省,0.0,2020-01-28
天水,1,0,0,甘肃省,0.0,2020-01-28
白银市,1,0,0,甘肃省,0.0,2020-01-28
金昌市,1,0,0,甘肃省,0.0,2020-01-28
天水市,1,0,0,甘肃省,0.0,2020-01-28
甘肃省,14,0,0,甘肃省,0.0,2020-01-27
兰州,8,0,0,甘肃省,0.0,2020-01-27
临夏,2,0,0,甘肃省,0.0,2020-01-27
白银,1,0,0,甘肃省,0.0,2020-01-27
定西,1,0,0,甘肃省,0.0,2020-01-27
张掖,1,0,0,甘肃省,0.0,2020-01-27
陇南,1,0,0,甘肃省,0.0,2020-01-27
甘肃省,7,0,0,甘肃省,0.0,2020-01-26
兰州,4,0,0,甘肃省,0.0,2020-01-26
白银市,1,0,0,甘肃省,0.0,2020-01-26
临夏,1,0,0,甘肃省,0.0,2020-01-26
定西,1,0,0,甘肃省,0.0,2020-01-26
甘肃省,4,0,0,甘肃省,0.0,2020-01-25
兰州,2,0,0,甘肃省,0.0,2020-01-25
白银,1,0,0,甘肃省,0.0,2020-01-25
临夏,1,0,0,甘肃省,0.0,2020-01-25
未知,1,0,0,甘肃省,0.0,2020-01-25
甘肃省,2,0,0,甘肃省,0.0,2020-01-24
兰州,1,0,0,甘肃省,0.0,2020-01-24
白银,1,0,0,甘肃省,0.0,2020-01-24
甘肃省,2,0,0,甘肃省,0.0,2020-01-23
福建省,261,36,0,福建省,0.0,2020-02-10
福州,63,11,0,福建省,0.0,2020-02-10
莆田,51,1,0,福建省,0.0,2020-02-10
泉州,42,10,0,福建省,0.0,2020-02-10
厦门,28,3,0,福建省,0.0,2020-02-10
宁德,24,4,0,福建省,0.0,2020-02-10
南平,18,2,0,福建省,0.0,2020-02-10
漳州,16,3,0,福建省,0.0,2020-02-10
三明,13,1,0,福建省,0.0,2020-02-10
龙岩,6,1,0,福建省,0.0,2020-02-10
待明确地区,0,9,0,福建省,0.0,2020-02-10
福建省,250,35,0,福建省,0.0,2020-02-09
福州,62,11,0,福建省,0.0,2020-02-09
莆田,47,1,0,福建省,0.0,2020-02-09
泉州,42,10,0,福建省,0.0,2020-02-09
厦门,25,2,0,福建省,0.0,2020-02-09
宁德,23,4,0,福建省,0.0,2020-02-09
漳州,16,3,0,福建省,0.0,2020-02-09
南平,16,2,0,福建省,0.0,2020-02-09
三明,13,1,0,福建省,0.0,2020-02-09
龙岩,6,1,0,福建省,0.0,2020-02-09
福建省,239,24,0,福建省,0.0,2020-02-08
福州,59,10,0,福建省,0.0,2020-02-08
莆田,47,1,0,福建省,0.0,2020-02-08
泉州,40,4,0,福建省,0.0,2020-02-08
厦门,25,2,0,福建省,0.0,2020-02-08
宁德,21,4,0,福建省,0.0,2020-02-08
漳州,16,1,0,福建省,0.0,2020-02-08
南平,14,1,0,福建省,0.0,2020-02-08
三明,12,1,0,福建省,0.0,2020-02-08
龙岩,5,0,0,福建省,0.0,2020-02-08
福建省,224,20,0,福建省,0.0,2020-02-07
福州,57,7,0,福建省,0.0,2020-02-07
莆田,44,1,0,福建省,0.0,2020-02-07
泉州,40,4,0,福建省,0.0,2020-02-07
厦门,23,2,0,福建省,0.0,2020-02-07
宁德,16,4,0,福建省,0.0,2020-02-07
漳州,16,1,0,福建省,0.0,2020-02-07
南平,12,1,0,福建省,0.0,2020-02-07
三明,12,0,0,福建省,0.0,2020-02-07
龙岩,4,0,0,福建省,0.0,2020-02-07
待明确地区,0,1,0,福建省,0.0,2020-02-07
福建省,215,14,0,福建省,0.0,2020-02-06
福州,56,6,0,福建省,0.0,2020-02-06
莆田,42,1,0,福建省,0.0,2020-02-06
泉州,39,4,0,福建省,0.0,2020-02-06
厦门,21,1,0,福建省,0.0,2020-02-06
宁德,16,1,0,福建省,0.0,2020-02-06
漳州,16,1,0,福建省,0.0,2020-02-06
南平,12,0,0,福建省,0.0,2020-02-06
三明,11,0,0,福建省,0.0,2020-02-06
龙岩,2,0,0,福建省,0.0,2020-02-06
福建省,205,11,0,福建省,0.0,2020-02-05
福州,55,4,0,福建省,0.0,2020-02-05
莆田,38,1,0,福建省,0.0,2020-02-05
泉州,37,4,0,福建省,0.0,2020-02-05
厦门,21,1,0,福建省,0.0,2020-02-05
漳州,15,0,0,福建省,0.0,2020-02-05
宁德,14,1,0,福建省,0.0,2020-02-05
南平,12,0,0,福建省,0.0,2020-02-05
三明,11,0,0,福建省,0.0,2020-02-05
龙岩,2,0,0,福建省,0.0,2020-02-05
福建省,194,3,0,福建省,0.0,2020-02-04
福州,53,2,0,福建省,0.0,2020-02-04
莆田,37,1,0,福建省,0.0,2020-02-04
泉州,35,0,0,福建省,0.0,2020-02-04
厦门,20,0,0,福建省,0.0,2020-02-04
漳州,13,0,0,福建省,0.0,2020-02-04
宁德,12,0,0,福建省,0.0,2020-02-04
三明,11,0,0,福建省,0.0,2020-02-04
南平,11,0,0,福建省,0.0,2020-02-04
龙岩,2,0,0,福建省,0.0,2020-02-04
福建省,179,1,0,福建省,0.0,2020-02-03
福州,47,0,0,福建省,0.0,2020-02-03
莆田,34,1,0,福建省,0.0,2020-02-03
泉州,31,0,0,福建省,0.0,2020-02-03
厦门,19,0,0,福建省,0.0,2020-02-03
漳州,13,0,0,福建省,0.0,2020-02-03
宁德,12,0,0,福建省,0.0,2020-02-03
三明,11,0,0,福建省,0.0,2020-02-03
南平,11,0,0,福建省,0.0,2020-02-03
龙岩,1,0,0,福建省,0.0,2020-02-03
福建省,159,0,0,福建省,0.0,2020-02-02
福州,44,0,0,福建省,0.0,2020-02-02
泉州,29,0,0,福建省,0.0,2020-02-02
莆田,27,0,0,福建省,0.0,2020-02-02
厦门,18,0,0,福建省,0.0,2020-02-02
漳州,12,0,0,福建省,0.0,2020-02-02
三明,11,0,0,福建省,0.0,2020-02-02
宁德,9,0,0,福建省,0.0,2020-02-02
南平,8,0,0,福建省,0.0,2020-02-02
龙岩,1,0,0,福建省,0.0,2020-02-02
福建省,144,0,0,福建省,0.0,2020-02-01
福州,39,0,0,福建省,0.0,2020-02-01
莆田,25,0,0,福建省,0.0,2020-02-01
泉州,24,0,0,福建省,0.0,2020-02-01
厦门,17,0,0,福建省,0.0,2020-02-01
漳州,11,0,0,福建省,0.0,2020-02-01
三明,10,0,0,福建省,0.0,2020-02-01
宁德,9,0,0,福建省,0.0,2020-02-01
南平,8,0,0,福建省,0.0,2020-02-01
龙岩,1,0,0,福建省,0.0,2020-02-01
福建省,120,0,0,福建省,0.0,2020-01-31
福州,32,0,0,福建省,0.0,2020-01-31
泉州,22,0,0,福建省,0.0,2020-01-31
莆田,22,0,0,福建省,0.0,2020-01-31
厦门,13,0,0,福建省,0.0,2020-01-31
三明,10,0,0,福建省,0.0,2020-01-31
宁德,9,0,0,福建省,0.0,2020-01-31
漳州,8,0,0,福建省,0.0,2020-01-31
南平,3,0,0,福建省,0.0,2020-01-31
龙岩,1,0,0,福建省,0.0,2020-01-31
福建省,101,0,0,福建省,0.0,2020-01-30
福州,30,0,0,福建省,0.0,2020-01-30
泉州,18,0,0,福建省,0.0,2020-01-30
莆田,17,0,0,福建省,0.0,2020-01-30
三明,10,0,0,福建省,0.0,2020-01-30
宁德,8,0,0,福建省,0.0,2020-01-30
厦门,7,0,0,福建省,0.0,2020-01-30
漳州,7,0,0,福建省,0.0,2020-01-30
南平,3,0,0,福建省,0.0,2020-01-30
龙岩,1,0,0,福建省,0.0,2020-01-30
福建省,84,0,0,福建省,0.0,2020-01-29
福州,24,0,0,福建省,0.0,2020-01-29
莆田,14,0,0,福建省,0.0,2020-01-29
泉州,13,0,0,福建省,0.0,2020-01-29
三明,8,0,0,福建省,0.0,2020-01-29
宁德,7,0,0,福建省,0.0,2020-01-29
厦门,6,0,0,福建省,0.0,2020-01-29
漳州,6,0,0,福建省,0.0,2020-01-29
南平,3,0,0,福建省,0.0,2020-01-29
龙岩,1,0,0,福建省,0.0,2020-01-29
福建省,80,0,0,福建省,0.0,2020-01-28
福州,24,0,0,福建省,0.0,2020-01-28
莆田,14,0,0,福建省,0.0,2020-01-28
泉州,13,0,0,福建省,0.0,2020-01-28
三明,8,0,0,福建省,0.0,2020-01-28
漳州,6,0,0,福建省,0.0,2020-01-28
宁德,6,0,0,福建省,0.0,2020-01-28
厦门,5,0,0,福建省,0.0,2020-01-28
南平,3,0,0,福建省,0.0,2020-01-28
龙岩,1,0,0,福建省,0.0,2020-01-28
福建省,59,0,0,福建省,0.0,2020-01-27
福州,18,0,0,福建省,0.0,2020-01-27
泉州,10,0,0,福建省,0.0,2020-01-27
莆田,10,0,0,福建省,0.0,2020-01-27
宁德,6,0,0,福建省,0.0,2020-01-27
漳州,5,0,0,福建省,0.0,2020-01-27
厦门,4,0,0,福建省,0.0,2020-01-27
三明,4,0,0,福建省,0.0,2020-01-27
南平,2,0,0,福建省,0.0,2020-01-27
福建省,35,0,0,福建省,0.0,2020-01-26
福州,13,0,0,福建省,0.0,2020-01-26
泉州,5,0,0,福建省,0.0,2020-01-26
厦门,4,0,0,福建省,0.0,2020-01-26
漳州,4,0,0,福建省,0.0,2020-01-26
三明,4,0,0,福建省,0.0,2020-01-26
宁德,3,0,0,福建省,0.0,2020-01-26
莆田,1,0,0,福建省,0.0,2020-01-26
南平,1,0,0,福建省,0.0,2020-01-26
福建省,18,0,0,福建省,20.0,2020-01-25
福州,6,0,0,福建省,0.0,2020-01-25
厦门,3,0,0,福建省,0.0,2020-01-25
泉州,3,0,0,福建省,0.0,2020-01-25
漳州,3,0,0,福建省,0.0,2020-01-25
宁德,2,0,0,福建省,0.0,2020-01-25
三明,1,0,0,福建省,0.0,2020-01-25
福建省,10,0,0,福建省,2.0,2020-01-24
福州,5,0,0,福建省,0.0,2020-01-24
厦门,3,0,0,福建省,0.0,2020-01-24
泉州,1,0,0,福建省,0.0,2020-01-24
宁德,1,0,0,福建省,0.0,2020-01-24
漳州,0,0,0,福建省,1.0,2020-01-24
三明,0,0,0,福建省,1.0,2020-01-24
福建省,5,0,0,福建省,2.0,2020-01-23
福建省,1,0,0,福建省,0.0,2020-01-22
美国,12,0,0,美国,0.0,2020-02-10
美国,12,0,0,美国,0.0,2020-02-06
美国,11,0,0,美国,0.0,2020-02-04
美国,9,0,0,美国,0.0,2020-02-03
美国,8,0,0,美国,0.0,2020-02-02
美国,6,0,0,美国,0.0,2020-02-01
美国,6,0,0,美国,0.0,2020-01-31
美国,5,0,0,美国,0.0,2020-01-27
芬兰,1,0,0,芬兰,0.0,2020-02-10
芬兰,1,0,0,芬兰,0.0,2020-02-01
芬兰,1,0,0,芬兰,0.0,2020-01-30
英国,3,0,0,英国,0.0,2020-02-10
英国,3,0,0,英国,0.0,2020-02-08
英国,2,0,0,英国,0.0,2020-02-01
英国,2,0,0,英国,0.0,2020-01-31
菲律宾,3,0,1,菲律宾,0.0,2020-02-10
菲律宾,3,0,1,菲律宾,0.0,2020-02-08
菲律宾,2,0,1,菲律宾,0.0,2020-02-02
菲律宾,1,0,0,菲律宾,0.0,2020-02-01
西班牙,2,0,0,西班牙,0.0,2020-02-10
西班牙,1,0,0,西班牙,0.0,2020-02-01
西藏自治区,1,0,0,西藏自治区,0.0,2020-02-04
拉萨,1,0,0,西藏自治区,0.0,2020-02-04
西藏自治区,1,0,0,西藏自治区,0.0,2020-02-02
待明确地区,1,0,0,西藏自治区,0.0,2020-02-02
西藏自治区,1,0,0,西藏自治区,0.0,2020-02-01
西藏自治区,1,0,0,西藏自治区,0.0,2020-01-30
西藏自治区,0,0,0,西藏自治区,1.0,2020-01-29
贵州省,109,7,1,贵州省,0.0,2020-02-10
贵阳,27,1,0,贵州省,0.0,2020-02-10
毕节,21,0,0,贵州省,0.0,2020-02-10
遵义,19,1,0,贵州省,0.0,2020-02-10
六盘水,10,0,1,贵州省,0.0,2020-02-10
铜仁,8,2,0,贵州省,0.0,2020-02-10
黔南州,8,3,0,贵州省,0.0,2020-02-10
黔东南州,8,0,0,贵州省,0.0,2020-02-10
黔西南州,4,0,0,贵州省,0.0,2020-02-10
安顺,4,0,0,贵州省,0.0,2020-02-10
贵州省,99,7,1,贵州省,0.0,2020-02-09
贵阳,24,1,0,贵州省,0.0,2020-02-09
毕节,21,0,0,贵州省,0.0,2020-02-09
遵义,15,1,0,贵州省,0.0,2020-02-09
六盘水,10,0,1,贵州省,0.0,2020-02-09
铜仁,7,2,0,贵州省,0.0,2020-02-09
黔南州,7,3,0,贵州省,0.0,2020-02-09
黔东南州,7,0,0,贵州省,0.0,2020-02-09
黔西南州,4,0,0,贵州省,0.0,2020-02-09
安顺,4,0,0,贵州省,0.0,2020-02-09
贵州省,89,7,1,贵州省,0.0,2020-02-08
毕节,21,0,0,贵州省,0.0,2020-02-08
贵阳,18,1,0,贵州省,0.0,2020-02-08
遵义,15,1,0,贵州省,0.0,2020-02-08
六盘水,9,0,1,贵州省,0.0,2020-02-08
黔南州,7,3,0,贵州省,0.0,2020-02-08
铜仁,6,2,0,贵州省,0.0,2020-02-08
黔东南州,5,0,0,贵州省,0.0,2020-02-08
黔西南州,4,0,0,贵州省,0.0,2020-02-08
安顺,4,0,0,贵州省,0.0,2020-02-08
贵州省,81,6,1,贵州省,0.0,2020-02-07
贵阳,18,1,0,贵州省,0.0,2020-02-07
毕节,17,0,0,贵州省,0.0,2020-02-07
遵义,12,0,0,贵州省,0.0,2020-02-07
六盘水,9,0,1,贵州省,0.0,2020-02-07
黔南州,7,3,0,贵州省,0.0,2020-02-07
铜仁,6,2,0,贵州省,0.0,2020-02-07
黔东南州,5,0,0,贵州省,0.0,2020-02-07
安顺,4,0,0,贵州省,0.0,2020-02-07
黔西南州,3,0,0,贵州省,0.0,2020-02-07
贵州省,71,6,1,贵州省,0.0,2020-02-06
贵阳,15,1,0,贵州省,0.0,2020-02-06
毕节,13,0,0,贵州省,0.0,2020-02-06
遵义,11,0,0,贵州省,0.0,2020-02-06
六盘水,9,0,1,贵州省,0.0,2020-02-06
铜仁,6,2,0,贵州省,0.0,2020-02-06
黔南州,6,3,0,贵州省,0.0,2020-02-06
黔东南州,5,0,0,贵州省,0.0,2020-02-06
黔西南州,3,0,0,贵州省,0.0,2020-02-06
安顺,3,0,0,贵州省,0.0,2020-02-06
贵州省,64,9,1,贵州省,0.0,2020-02-05
贵阳,12,4,0,贵州省,0.0,2020-02-05
毕节,11,0,0,贵州省,0.0,2020-02-05
六盘水,9,0,1,贵州省,0.0,2020-02-05
遵义,9,0,0,贵州省,0.0,2020-02-05
铜仁,6,2,0,贵州省,0.0,2020-02-05
黔南州,6,3,0,贵州省,0.0,2020-02-05
黔东南州,5,0,0,贵州省,0.0,2020-02-05
黔西南州,3,0,0,贵州省,0.0,2020-02-05
安顺,3,0,0,贵州省,0.0,2020-02-05
贵州省,58,2,0,贵州省,0.0,2020-02-04
贵阳,10,1,0,贵州省,0.0,2020-02-04
六盘水,9,0,0,贵州省,0.0,2020-02-04
遵义,9,0,0,贵州省,0.0,2020-02-04
毕节,9,0,0,贵州省,0.0,2020-02-04
铜仁,6,1,0,贵州省,0.0,2020-02-04
黔南州,6,0,0,贵州省,0.0,2020-02-04
黔东南州,4,0,0,贵州省,0.0,2020-02-04
黔西南州,3,0,0,贵州省,0.0,2020-02-04
安顺,2,0,0,贵州省,0.0,2020-02-04
贵州省,46,2,0,贵州省,0.0,2020-02-03
六盘水,9,0,0,贵州省,0.0,2020-02-03
遵义,8,0,0,贵州省,0.0,2020-02-03
贵阳,7,1,0,贵州省,0.0,2020-02-03
铜仁,6,1,0,贵州省,0.0,2020-02-03
黔南州,5,0,0,贵州省,0.0,2020-02-03
黔东南州,4,0,0,贵州省,0.0,2020-02-03
毕节,4,0,0,贵州省,0.0,2020-02-03
安顺,2,0,0,贵州省,0.0,2020-02-03
黔西南州,1,0,0,贵州省,0.0,2020-02-03
贵州省,38,2,0,贵州省,0.0,2020-02-02
六盘水,8,0,0,贵州省,0.0,2020-02-02
贵阳,6,1,0,贵州省,0.0,2020-02-02
黔南州,5,0,0,贵州省,0.0,2020-02-02
遵义,5,0,0,贵州省,0.0,2020-02-02
黔东南州,4,0,0,贵州省,0.0,2020-02-02
毕节,4,0,0,贵州省,0.0,2020-02-02
铜仁,3,1,0,贵州省,0.0,2020-02-02
安顺,2,0,0,贵州省,0.0,2020-02-02
黔西南州,1,0,0,贵州省,0.0,2020-02-02
贵州省,29,2,0,贵州省,0.0,2020-02-01
六盘水,8,0,0,贵州省,0.0,2020-02-01
黔南州,4,0,0,贵州省,0.0,2020-02-01
贵阳,4,1,0,贵州省,0.0,2020-02-01
遵义,4,0,0,贵州省,0.0,2020-02-01
铜仁,3,1,0,贵州省,0.0,2020-02-01
毕节,3,0,0,贵州省,0.0,2020-02-01
黔东南州,2,0,0,贵州省,0.0,2020-02-01
黔西南州,1,0,0,贵州省,0.0,2020-02-01
贵州省,29,2,0,贵州省,0.0,2020-01-31
六盘水,8,0,0,贵州省,0.0,2020-01-31
黔南州,4,0,0,贵州省,0.0,2020-01-31
贵阳,4,1,0,贵州省,0.0,2020-01-31
遵义,4,0,0,贵州省,0.0,2020-01-31
铜仁,3,1,0,贵州省,0.0,2020-01-31
毕节,3,0,0,贵州省,0.0,2020-01-31
黔东南州,2,0,0,贵州省,0.0,2020-01-31
黔西南州,1,0,0,贵州省,0.0,2020-01-31
贵州省,12,1,0,贵州省,0.0,2020-01-30
黔南州,4,0,0,贵州省,0.0,2020-01-30
铜仁,2,0,0,贵州省,0.0,2020-01-30
贵阳,1,1,0,贵州省,0.0,2020-01-30
黔西南州,1,0,0,贵州省,0.0,2020-01-30
六盘水,1,0,0,贵州省,0.0,2020-01-30
遵义,1,0,0,贵州省,0.0,2020-01-30
黔东南州,1,0,0,贵州省,0.0,2020-01-30
毕节,1,0,0,贵州省,0.0,2020-01-30
贵州省,9,1,0,贵州省,0.0,2020-01-29
黔南州,4,0,0,贵州省,0.0,2020-01-29
铜仁,2,0,0,贵州省,0.0,2020-01-29
贵阳,1,1,0,贵州省,0.0,2020-01-29
黔西南州,1,0,0,贵州省,0.0,2020-01-29
六盘水,1,0,0,贵州省,0.0,2020-01-29
贵州省,9,0,0,贵州省,0.0,2020-01-28
黔南州,4,0,0,贵州省,0.0,2020-01-28
铜仁,2,0,0,贵州省,0.0,2020-01-28
贵阳,1,0,0,贵州省,0.0,2020-01-28
黔西南州,1,0,0,贵州省,0.0,2020-01-28
六盘水,1,0,0,贵州省,0.0,2020-01-28
贵州省,7,0,0,贵州省,0.0,2020-01-27
铜仁,2,0,0,贵州省,0.0,2020-01-27
黔南州,2,0,0,贵州省,0.0,2020-01-27
贵阳,1,0,0,贵州省,0.0,2020-01-27
黔西南州,1,0,0,贵州省,0.0,2020-01-27
六盘水,1,0,0,贵州省,0.0,2020-01-27
贵州省,5,0,0,贵州省,0.0,2020-01-26
铜仁,2,0,0,贵州省,0.0,2020-01-26
贵阳,1,0,0,贵州省,0.0,2020-01-26
黔南州,1,0,0,贵州省,0.0,2020-01-26
黔西南州,1,0,0,贵州省,0.0,2020-01-26
贵州省,4,0,0,贵州省,0.0,2020-01-25
铜仁,2,0,0,贵州省,0.0,2020-01-25
贵阳,1,0,0,贵州省,0.0,2020-01-25
黔南州,1,0,0,贵州省,0.0,2020-01-25
贵州省,3,0,0,贵州省,0.0,2020-01-24
贵阳,1,0,0,贵州省,0.0,2020-01-24
铜仁,1,0,0,贵州省,0.0,2020-01-24
黔南州,1,0,0,贵州省,0.0,2020-01-24
贵州省,3,0,0,贵州省,0.0,2020-01-23
贵州省,1,0,0,贵州省,0.0,2020-01-22
越南,14,1,0,越南,0.0,2020-02-10
越南,13,1,0,越南,0.0,2020-02-08
越南,10,1,0,越南,0.0,2020-02-04
越南,6,1,0,越南,0.0,2020-02-01
越南,2,0,0,越南,0.0,2020-01-27
辽宁省,108,12,0,辽宁省,0.0,2020-02-10
沈阳,26,5,0,辽宁省,0.0,2020-02-10
大连,16,3,0,辽宁省,0.0,2020-02-10
盘锦,11,0,0,辽宁省,0.0,2020-02-10
锦州,11,1,0,辽宁省,0.0,2020-02-10
葫芦岛,9,0,0,辽宁省,0.0,2020-02-10
阜新,8,0,0,辽宁省,0.0,2020-02-10
丹东,7,3,0,辽宁省,0.0,2020-02-10
朝阳,6,0,0,辽宁省,0.0,2020-02-10
铁岭,4,0,0,辽宁省,0.0,2020-02-10
本溪,3,0,0,辽宁省,0.0,2020-02-10
辽阳,3,0,0,辽宁省,0.0,2020-02-10
鞍山,3,0,0,辽宁省,0.0,2020-02-10
营口,1,0,0,辽宁省,0.0,2020-02-10
辽宁省,107,12,0,辽宁省,0.0,2020-02-09
沈阳,26,5,0,辽宁省,0.0,2020-02-09
大连,16,3,0,辽宁省,0.0,2020-02-09
盘锦,11,0,0,辽宁省,0.0,2020-02-09
锦州,11,1,0,辽宁省,0.0,2020-02-09
葫芦岛,9,0,0,辽宁省,0.0,2020-02-09
丹东,7,3,0,辽宁省,0.0,2020-02-09
阜新,7,0,0,辽宁省,0.0,2020-02-09
朝阳,6,0,0,辽宁省,0.0,2020-02-09
铁岭,4,0,0,辽宁省,0.0,2020-02-09
本溪,3,0,0,辽宁省,0.0,2020-02-09
辽阳,3,0,0,辽宁省,0.0,2020-02-09
鞍山,3,0,0,辽宁省,0.0,2020-02-09
营口,1,0,0,辽宁省,0.0,2020-02-09
辽宁省,105,8,0,辽宁省,0.0,2020-02-08
沈阳,26,3,0,辽宁省,0.0,2020-02-08
大连,16,3,0,辽宁省,0.0,2020-02-08
盘锦,11,0,0,辽宁省,0.0,2020-02-08
锦州,10,1,0,辽宁省,0.0,2020-02-08
葫芦岛,9,0,0,辽宁省,0.0,2020-02-08
丹东,7,1,0,辽宁省,0.0,2020-02-08
阜新,7,0,0,辽宁省,0.0,2020-02-08
朝阳,6,0,0,辽宁省,0.0,2020-02-08
本溪,3,0,0,辽宁省,0.0,2020-02-08
铁岭,3,0,0,辽宁省,0.0,2020-02-08
辽阳,3,0,0,辽宁省,0.0,2020-02-08
鞍山,3,0,0,辽宁省,0.0,2020-02-08
营口,1,0,0,辽宁省,0.0,2020-02-08
辽宁省,99,7,0,辽宁省,0.0,2020-02-07
沈阳,25,2,0,辽宁省,0.0,2020-02-07
大连,14,3,0,辽宁省,0.0,2020-02-07
盘锦,11,0,0,辽宁省,0.0,2020-02-07
葫芦岛,9,0,0,辽宁省,0.0,2020-02-07
锦州,8,1,0,辽宁省,0.0,2020-02-07
丹东,7,1,0,辽宁省,0.0,2020-02-07
阜新,7,0,0,辽宁省,0.0,2020-02-07
朝阳,6,0,0,辽宁省,0.0,2020-02-07
本溪,3,0,0,辽宁省,0.0,2020-02-07
铁岭,3,0,0,辽宁省,0.0,2020-02-07
鞍山,3,0,0,辽宁省,0.0,2020-02-07
辽阳,2,0,0,辽宁省,0.0,2020-02-07
营口,1,0,0,辽宁省,0.0,2020-02-07
辽宁省,94,5,0,辽宁省,0.0,2020-02-06
沈阳,23,1,0,辽宁省,0.0,2020-02-06
大连,14,3,0,辽宁省,0.0,2020-02-06
盘锦,11,0,0,辽宁省,0.0,2020-02-06
锦州,7,0,0,辽宁省,0.0,2020-02-06
丹东,7,1,0,辽宁省,0.0,2020-02-06
葫芦岛,7,0,0,辽宁省,0.0,2020-02-06
阜新,7,0,0,辽宁省,0.0,2020-02-06
朝阳,6,0,0,辽宁省,0.0,2020-02-06
本溪,3,0,0,辽宁省,0.0,2020-02-06
铁岭,3,0,0,辽宁省,0.0,2020-02-06
鞍山,3,0,0,辽宁省,0.0,2020-02-06
辽阳,2,0,0,辽宁省,0.0,2020-02-06
营口,1,0,0,辽宁省,0.0,2020-02-06
辽宁省,89,4,0,辽宁省,0.0,2020-02-05
沈阳,23,1,0,辽宁省,0.0,2020-02-05
大连,14,3,0,辽宁省,0.0,2020-02-05
盘锦,8,0,0,辽宁省,0.0,2020-02-05
锦州,7,0,0,辽宁省,0.0,2020-02-05
丹东,7,0,0,辽宁省,0.0,2020-02-05
葫芦岛,7,0,0,辽宁省,0.0,2020-02-05
阜新,7,0,0,辽宁省,0.0,2020-02-05
朝阳,6,0,0,辽宁省,0.0,2020-02-05
本溪,3,0,0,辽宁省,0.0,2020-02-05
铁岭,3,0,0,辽宁省,0.0,2020-02-05
辽阳,2,0,0,辽宁省,0.0,2020-02-05
营口,1,0,0,辽宁省,0.0,2020-02-05
鞍山,1,0,0,辽宁省,0.0,2020-02-05
辽宁省,81,2,0,辽宁省,0.0,2020-02-04
沈阳,18,0,0,辽宁省,0.0,2020-02-04
大连,13,2,0,辽宁省,0.0,2020-02-04
盘锦,8,0,0,辽宁省,0.0,2020-02-04
锦州,7,0,0,辽宁省,0.0,2020-02-04
阜新,7,0,0,辽宁省,0.0,2020-02-04
朝阳,6,0,0,辽宁省,0.0,2020-02-04
丹东,6,0,0,辽宁省,0.0,2020-02-04
葫芦岛,6,0,0,辽宁省,0.0,2020-02-04
本溪,3,0,0,辽宁省,0.0,2020-02-04
铁岭,3,0,0,辽宁省,0.0,2020-02-04
辽阳,2,0,0,辽宁省,0.0,2020-02-04
营口,1,0,0,辽宁省,0.0,2020-02-04
鞍山,1,0,0,辽宁省,0.0,2020-02-04
辽宁省,74,1,0,辽宁省,0.0,2020-02-03
沈阳,15,0,0,辽宁省,0.0,2020-02-03
大连,12,1,0,辽宁省,0.0,2020-02-03
盘锦,8,0,0,辽宁省,0.0,2020-02-03
锦州,7,0,0,辽宁省,0.0,2020-02-03
朝阳,6,0,0,辽宁省,0.0,2020-02-03
丹东,6,0,0,辽宁省,0.0,2020-02-03
葫芦岛,5,0,0,辽宁省,0.0,2020-02-03
阜新,5,0,0,辽宁省,0.0,2020-02-03
本溪,3,0,0,辽宁省,0.0,2020-02-03
铁岭,3,0,0,辽宁省,0.0,2020-02-03
辽阳,2,0,0,辽宁省,0.0,2020-02-03
营口,1,0,0,辽宁省,0.0,2020-02-03
鞍山,1,0,0,辽宁省,0.0,2020-02-03
辽宁省,70,1,0,辽宁省,0.0,2020-02-02
沈阳,17,0,0,辽宁省,0.0,2020-02-02
大连,12,1,0,辽宁省,0.0,2020-02-02
锦州,7,0,0,辽宁省,0.0,2020-02-02
盘锦,6,0,0,辽宁省,0.0,2020-02-02
朝阳,6,0,0,辽宁省,0.0,2020-02-02
丹东,6,0,0,辽宁省,0.0,2020-02-02
葫芦岛,5,0,0,辽宁省,0.0,2020-02-02
本溪,3,0,0,辽宁省,0.0,2020-02-02
阜新,3,0,0,辽宁省,0.0,2020-02-02
铁岭,2,0,0,辽宁省,0.0,2020-02-02
辽阳,2,0,0,辽宁省,0.0,2020-02-02
营口,1,0,0,辽宁省,0.0,2020-02-02
鞍山,1,0,0,辽宁省,0.0,2020-02-02
辽宁省,64,1,0,辽宁省,0.0,2020-02-01
沈阳,13,0,0,辽宁省,0.0,2020-02-01
大连,10,1,0,辽宁省,0.0,2020-02-01
盘锦,7,0,0,辽宁省,0.0,2020-02-01
锦州,7,0,0,辽宁省,0.0,2020-02-01
朝阳,6,0,0,辽宁省,0.0,2020-02-01
丹东,6,0,0,辽宁省,0.0,2020-02-01
葫芦岛,5,0,0,辽宁省,0.0,2020-02-01
